,Astar Materyali,Ayakkabı Tabanı,Bağlama Şekli,Bilek Stili,Boy / Ölçü,Deri Kalitesi,Desen,Dış Materyal,Ek Özellik,Kalıp,Koleksiyon,Kullanım Alanı,Kumaş Teknolojisi,Kumaş Tipi,Materyal,Materyal Bileşeni,Okula Dönüş,Ortam,Persona,Renk,Saya Materyali,Spor Branşı,Spor Türü,Sürdürülebilir,Sürdürülebilirlik Detayı,Taban,Taban Materyali,Taban Teknolojisi,Taban Tipi,Topuk Boyu,Topuk Tipi,Zemin,Çeşit,Çivi Tipi,Özellik,İzolasyon,İç Taban Materyali,url,price
,Tekstil,,Bağcıklı,,,Gerçek Deri,,Hakiki Deri,,Normal,,Günlük,,,Hakiki Deri,,,,,Bej,Hakiki Deri,,,,,Kauçuk,Kauçuk,,,Orta Topuklu (5-9 cm),,,,,,,Tekstil,https://www.trendyol.com/ducavelli/army-hakiki-deri-kaydirmaz-taban-bagcikli-suet-bot-kum-beji-p-151371652,"999,87 TL"
,,,Bağcıklı,,,,,Tekstil,,,,,,,Tekstil,,,,,Beyaz,,,,,,,,Termo Taban,Düz Taban,,,,,,,,,https://www.trendyol.com/espardile/unisex-spor-ayakkabi-p-36834612,"117,96 TL"
,Tekstil,,Fermuarlı,,,,,Hakiki Deri,,Normal,,Günlük,,,Hakiki Deri,,,,,Siyah,Hakiki Deri,,,,,,Kauçuk,,,Kısa Topuklu (1- 4 cm),,,,,,,Tekstil,https://www.trendyol.com/nazenintasarimlar/erkek-hakiki-deri-kurklu-siyah-fermuarli-gunluk-bot-p-345992003,"429,90 TL"
,,,,,,,,,,,,,,,,,,,,Yeşil,,,,,,,,,,,,,,,,,,https://www.trendyol.com/trend34cadde/dassler-beyaz-yesil-spor-ayakkabi-p-335737326,"269,99 TL"
,,,,,,,,,,,,,,,Hakiki Deri,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/fast-step/hakiki-deri-kosele-siyah-erkek-klasik-ayakkabi-932ma301-p-37379038,"632,99 TL"
,,,Bağcıklı,,,,,Suni Deri,,,,,,,Suni Deri,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/nike/court-borough-low-2-beyaz-unisex-p-263545150,1.499 TL
,,,,,,,,,,,,,,,,,,,,Kırmızı,,,,,,,,,,,,,,,,,,https://www.trendyol.com/lescon/attack-2-kirmizi-renk-hali-saha-futbol-ayakkabisi-p-349821511,899 TL
,Tekstil,,Bağcıksız,,,Gerçek Deri,Düz Renk,Hakiki Deri,,Normal,Basic,Günlük,Suya Dayanıklı,,Hakiki Deri,,Üniversite,Casual,Fashion Forward,Siyah,Hakiki Deri,,,,Evet,Kauçuk,Kauçuk,,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,,,,,Tekstil,https://www.trendyol.com/lusive/hakiki-deri-siyah-erkek-kislik-chelsea-bot-luass22al0038-p-345123071,"349,90 TL"
,Tekstil,,Bağcıksız,,,Parça Mevcut Değil,Düz,,Ek Özellik Mevcut Değil,,Unisex,,,Kumaş,Tekstil,,,Casual&Comfort,,Kahverengi,Tekstil,,,,Evet,Kauçuk,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/moda-frato/stl-01-unisex-panduf-ev-ayakkabisi-p-68662334,"89,90 TL"
,,,Bağcıklı,,,,,Mikrofiber,,,,Günlük,,,Suni Deri,,,,,Beyaz,,,,,,,,,Düz Taban,,,,,,,,,https://www.trendyol.com/ghattix/berlinetta-gunluk-erkek-spor-ayakkabi-p-236469414,"299,90 TL"
,,,Bağcıklı,,,,,Suni Deri,,,,Günlük,,,Tekstil,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/jump/erkek-beyaz-spor-ayakkabi-26402-p-72458451,"291,25 TL"
,Tekstil,,Bağcıklı,,,,,,,,,Günlük,,,,,,,,Siyah,,,,,,,,,,,,,,,Terletmeyen Kumaş,,Tekstil,https://www.trendyol.com/letao/unisex-siyah-rahat-hafif-gunluk-spor-yuruyus-sneaker-ayakkabi-p-75401888,"249,90 TL"
,,,,,,,,,,,,,,,Süet,,,,,Gri,,,,,,Kauçuk,,,,,,,,,,,,https://www.trendyol.com/redplay/erkek-kislik-panduf-ev-botu-duz-suet-p-33032940,"136,47 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,Spor,,Örme,Suni Deri,"62% Poliüretan, 35% Viskoz, 3% Elastan",,Casual&Comfort,,Gri,,,,,,,,Phylon/Termo (Kaydırmaz) Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/gri-suet-unisex-sneaker-tb107-0-p-38010556,"289,95 TL"
,Tekstil,,Bağcıklı,,,,Düz,Tekstil,,,,Outdoor,,Triko,Tekstil,,,Sportswear,Cool Comfort,Siyah,Tekstil,,,,,,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/bouis/erkek-siyah-beyaz-gunluk-comfort-casual-rahat-hafif-yumusak-taban-sneaker-spor-ayakkabi-p-308293135,"233,99 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,Tekstil,,,,Spor,,Örme,Tekstil,100% Suni Deri,,Sportswear,Cool Comfort,Beyaz,,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/ray-beyaz-unisex-ayakkabi-p-3813409,"450,95 TL"
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/runfalcon-2-0-erkek-kosu-ayakkabisi-gv9552-beyaz-p-339679131,899 TL
,,,Bağcıklı,,,,,,,,,,,,Poliüretan,,,,,Siyah,,,,,,,,,Düz Taban,,,,,,,,,https://www.trendyol.com/bershka/kontrast-spor-ayakkabi-p-347360832,"449,95 TL"
,,,,,,,,,,,,,,,Tekstil,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/fast-step/gri-unisex-ev-terlik-331xa096-p-194490833,"184,19 TL"
,Tekstil,,Bağcıklı,,,,,Tekstil,,,,Outdoor,,,Tekstil,,,,,Siyah,Tekstil,,,,,,Poli,Poliüretan Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),,,,,Yıkanabilir,,Tekstil,https://www.trendyol.com/soylu-m-a/siyah-beyaz-triko-sneaker-spor-kosu-ve-yuruyus-ayakkabisi-p-297926510,"189,99 TL"
,,,Bağcıklı,,,,,,Su Geçirmez,,,Outdoor,Suya Dayanıklı,,Su Geçirmez,,,Sportswear,,Siyah,,,Trekking,,,Kauçuk,Kauçuk,,,,,,,,,,,https://www.trendyol.com/lurji/siyah-kislik-erkek-soguga-dayanikli-trekking-bot-p-358006528,"298,67 TL"
,,,,,,,,,,,,,,,Poliüretan,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/pull-bear/basic-chelsea-bot-p-346672132,"799,95 TL"
,,,,,,,,,,,,,,,Tekstil,,,,,Kırmızı,,,,,,Kauçuk,,,,,,,,,,,,https://www.trendyol.com/stwenn/kadin-panduf-ev-botu-ev-ayakkabisi-kalin-hafif-taban-p-132277389,"74,90 TL"
,,,,,,,,Suni Deri,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/us-polo-assn/franco-1fx-siyah-erkek-sneaker-ayakkabi-100910272-p-77645101,439 TL
,,,,,,,,,,,,,,,,,,,,Kahverengi,,,,,,,,,,,,,,,,,,https://www.trendyol.com/newviki/hayvanli-erkek-panduf-p-357583749,179 TL
,,,,,,,,,,,,,,,Peluş,,,,,Kırmızı,,,,,,Tekstil,,,,,,,,,,,,https://www.trendyol.com/twigy/boga-ev-botu-ev-panduf-p-53648383,295 TL
,,,Bağcıklı,,,,,Mikrofiber,,,,Spor,,,Tekstil,,,,,Beyaz,,,,,,,,,Düz Taban,,,,,,,,,https://www.trendyol.com/puma/353572-roma-basic-p-975626,999 TL
,,,Bağcıklı,,,,,,,,,,,,,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/eastrail-2-erkek-outdoor-ayakkabi-gz3019-gri-p-362086874,1.149 TL
,Tekstil,,Bağcıklı,,,,,Hakiki Deri,,,,Günlük,,,Tekstil,,,,,Siyah,,,,,,,,Kauçuk Taban,,,,,,,,,,https://www.trendyol.com/hammer-jack/unisex-siyah-spor-ayakkabi-p-71247506,518 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,Ortopedik Taban,,,,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,,Sportswear,,Beyaz,,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/unisex-beyaz-beyaz-bagcikli-rahat-kalip-nefes-alabilen-kumas-sneaker-p-323491947,"200,37 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,Renk Bloklu,Suni Deri,Ortopedik Taban,,,Spor,,Örme,Suni Deri,100% Suni Deri,,Sportswear,,Gri,Suni Deri,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Suni Deri,https://www.trendyol.com/tonny-black/unisex-fume-faylon-taban-spor-ayakkabi-tbb013-p-239874482,"219,09 TL"
,,,Bağcıklı,,,,,,,,,,,,,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/riccon/fume-siyah-sari-unisex-sneaker-0012705-p-237799983,"264,99 TL"
,Hakiki Deri,,Bağcıksız,,,Gerçek Deri,,,,,,,,,Hakiki Deri,,,,,Lacivert,Hakiki Deri,,,,,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Hakiki Deri,https://www.trendyol.com/deripabuc/hakiki-deri-lacivert-erkek-deri-casual-ayakkabi-mrd7-0710-p-96145207,"335,99 TL"
,,,Bağcıksız,,,,,Tekstil,,,,Spor,,,Triko,,,,,Gri,,,,,,,Kauçuk,,,,,,,,,,,https://www.trendyol.com/letao/hafif-gunluk-unisex-spor-yuruyus-sneaker-ayakkabi-p-78148614,"219,90 TL"
,,,Bağcıklı,,,,,,,,,Spor,,,,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/l-a-polo/07-fume-dikisli-unisex-spor-ayakkabi-p-37586320,"195,58 TL"
,,,Bantlı,,,,,,Ortopedik Taban,,,Spor,,,,,,,,Beyaz,,,,,,,,Poliüretan Taban,,,,,,,,,,https://www.trendyol.com/ozay-ayakkabi/unisex-beyaz-renk-cift-bantli-spor-ayakkabi-p-100389967,"289,99 TL"
,,,,,,,,,Ortopedik Taban,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/riccon/siyah-buz-unisex-sneaker-0012219-p-132916553,"359,99 TL"
,,,Bağcıklı,,,,,,,,,Spor,,,Tekstil,,,,Cool Comfort,Beyaz,,,,,,,,,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/jump/15306-07-gunluk-yuruyus-ve-spor-ayakkabisi-p-35114755,305 TL
,,,,,,,,Hakiki Deri,,,,,,,Hakiki Deri,,,,,Beyaz,,,,,,,,Termo Taban,,,,,,,,,,https://www.trendyol.com/puma/roma-basic-beyaz-lacivert-erkek-sneaker-100126098-p-1879332,1.089 TL
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,,,,,,Lacivert,,,,,,,EVA,,,,,,,,,,,https://www.trendyol.com/adidas/runfalcon-2-0-erkek-kosu-ayakkabisi-fy5943-siyah-p-344040402,599 TL
,Suni Deri,,,,,,Düz,Suni Deri,,,,,,,,,,,,Gri,Suni Deri,,,,,,,Phylon/Termo (Kaydırmaz) Taban,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,,,,,Suni Deri,https://www.trendyol.com/ropers/rahat-kalip-yumusak-phylon-taban-gunluk-erkek-spor-ayakkabi-sneaker-p-343375990,"299,90 TL"
,,,,,,,,,,,,,,,,,,,,Haki,,,,,,,,,,,,,,,,,,https://www.trendyol.com/north-of-wild/hikenorth-erkek-bot-haki-sari-p-361048703,"1.019,90 TL"
,,,,,,,,Süet,,Normal,,Outdoor,Nefes Alan,,Polyester,,,,,Kahverengi,,,Trekking,,,,,,,,,,,,Ter Tutmayan,,,https://www.trendyol.com/salomon/l41294100-x-ultra-4-mid-gtx-erkek-outdoor-ayakkabi-p-148778396,"3.827,99 TL"
,,,,,,,,Tekstil,Ortopedik Taban,,,,,,Tekstil,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/riccon/siyah-siyah-unisex-sneaker-0012853-p-89808756,"249,99 TL"
,Suni Deri,,Bağcıklı,,,,,Suni Deri,,,,,,,,,,,,Beyaz,,,,,,,PVC,,Kalın Taban,Kısa Topuklu (1- 4 cm),,,,,,,,https://www.trendyol.com/soho-exclusive/beyaz-unisex-sneaker-14361-p-34108167,"105,29 TL"
,,,Bağcıklı,Normal Bilekli,,,,Mikrofiber,,,,Basketbol,,,,,,,,Siyah,,Basketbol,,,,,Kauçuk,,,,,,,,,,,https://www.trendyol.com/jump/27722-siyah-beyaz-renk-gunluk-kullanima-uygun-basketbol-spor-ayakkabisi-p-364271938,619 TL
,,,,Yüksek Bilekli,,,,,,,,Basketbol,,,,,,,,Siyah,,Basketbol,,,,,,,,,,,,,,,,https://www.trendyol.com/jump/26626-erkek-spor-ayakkabi-p-121286869,"286,99 TL"
,,,Bağcıklı,,,,,,Ortopedik Taban,,,,,,,,,,,Mor,,,,,,,,,Kaydırmaz Taban,,,,,,,,,https://www.trendyol.com/riccon/kadin-buz-mor-sneaker-0012072-p-37548254,"264,99 TL"
,,,Bağcıklı,,,,,Tekstil,,,,Spor,,,Tekstil,,,,Cool Comfort,Siyah,,,,,,,,,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/vans/sk8-hi-unisex-siyah-sneaker-p-3871567,1.719 TL
,,,Bağcıksız,,,,,,,,,Outdoor,,,Poliüretan,,,,,Siyah,,,,,,,,,,,Düz Topuklu,,,,,,,https://www.trendyol.com/bershka/elastik-bilekte-bot-p-234114294,"899,95 TL"
,,,Bağcıklı,,,,,Suni Deri,,,,Outdoor,,,Tekstil,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/lumberjack/hello-siyah-erkek-sneaker-p-2296770,"448,92 TL"
,,,,,,,,Tekstil,,,,Günlük,,,,,,,,Siyah,,,,,,,,,Düz Taban,,,,,,Nefes Alabilen Kumaş,,,https://www.trendyol.com/puma/zod-runner-v3-idp-erkek-gunluk-spor-ayakkabi-380815-05-siyah-p-147483745,1.055 TL
,,,Bağcıklı,,,,,Suni Deri,,,,Günlük,,,Suni Deri,,,,,Beyaz,,,,,,,,Kauçuk Taban,Düz Taban,,,,,,Yıkanabilir,,,https://www.trendyol.com/by-eser-akis-modaeser/2021-modasi-spor-erkek-beyaz-ayakkabi-p-126788515,"294,99 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,Düz,Tekstil,,,,Günlük,,Dokuma,,100% Suni Deri,,Casual&Comfort,,Beyaz,Suni Deri,,,,,,Kauçuk,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,Nefes Alabilen Kumaş,,,https://www.trendyol.com/slazenger/akin-i-sneaker-erkek-ayakkabi-beyaz-sa11le040-p-98357759,"349,90 TL"
,Tekstil,,,,,,,,,,,Spor,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/muggo/mgpogba-unisex-sneaker-gunluk-yuruyus-spor-ayakkabi-p-124430527,"135,07 TL"
,,,Bağcıklı,,,,,Suni Deri,,,,Outdoor,,,Tekstil,,,,,Beyaz,,,,,,,,,Kalın Taban,,,,,,,,,https://www.trendyol.com/oksit/creed-kalin-taban-erkek-sneaker-p-141278303,"239,90 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,,Bağcıklı,,,,Renk Bloklu,Tekstil,Ek Özellik Mevcut Değil,,,Spor,,Örme,Tekstil,100% Kauçuk,Üniversite,Sportswear,Cool Comfort,Gri,Tekstil,,,,,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/new-balance/erkek-sneaker-lifestyle-ms109ggm-p-94394865,"729,99 TL"
,,,,,,,,,,,,,,,Suni Deri,,,,,Bej,,,,,,,,,,,,,,,,,,https://www.trendyol.com/muggo/josef-garantili-unisex-askeri-postal-bot-p-147040179,"377,01 TL"
,,,,,,,,,,,,Outdoor,,,,,,,,Kahverengi,,,,,,,,,,,,,,,,,,https://www.trendyol.com/riccon/nubuk-tarcin-unisex-bot-0012923-p-50704279,"459,99 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,,Bağcıklı,,,,Düz,,,,,,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,,Casual&Comfort,,Siyah,,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,,https://www.trendyol.com/tonny-black/unisex-siyah-kaymaz-eva-taban-suet-sneaker-p-339403649,"281,65 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/daxtors/d040-gunluk-ortopedik-erkek-ayakkabi-p-277831665,"101,63 TL"
,,,,,,,,,,,,,,,Suni Deri,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/marsetti/erkek-siyah-beyaz-klasik-casual-loafer-ayakkabi-p-98289938,"199,90 TL"
,,,Bağcıklı,,Orta,,,Suni Deri,,Normal,,Outdoor,,,,,Üniversite,,,Siyah,,,Trekking,,,Kauçuk,Neolit,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,,,Suni Deri,https://www.trendyol.com/weynes/erkek-siyah-yuksek-taban-ici-yunlu-yarim-sneaker-bot-wsb0198-p-349136459,"258,12 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,,Bağcıklı,,,Parça Mevcut Değil,Düz,Tekstil,Ortopedik Taban,,Era,Spor,,Triko,Tekstil,,Üniversite,Casual&Comfort,Cool Comfort,Siyah,Tekstil,,,,Evet,,EVA,Air Zoom,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/saraypark/m-p-erkek-mevsimlik-gunluk-giyim-cilt-spor-sneaker-ayakkabi-p-313213572,"424,99 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/lumberjack/monster-2pr-erkek-outdoor-p-316160892,"579,99 TL"
,,,,,,,,Hakiki Deri,,,,,,,Hakiki Deri,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/fast-step/hakiki-deri-su-gecirmez-gri-turuncu-unisex-outdoor-bot-117sxa5551-p-183304598,"638,50 TL"
,,,,,,,,,,,,Spor,,,Tekstil,,,,Cool Comfort,Siyah,,,,,,,,,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/eightyone-200600-2001-sneaker-erkek-gunluk-spor-ayakkabi-p-142524077,549 TL
,Tekstil,,Bağcıklı,,,,,Tekstil,,,,Outdoor,,,Tekstil,,,,,Gri,Tekstil,,,,,,Poli,Poliüretan Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),,,,,Yıkanabilir,,Tekstil,https://www.trendyol.com/soylu-m-a/gri-triko-sneaker-spor-kosu-ve-yuruyus-ayakkabisi-p-297938051,"189,99 TL"
,Tekstil,,Bağcıklı,,Orta,,Düz,Süet,Su Geçirmez,Normal,Classic Slip-On Platform,Günlük,Su Geçirmez,Dokuma,Süet,,,Daily,Fashion Forward,Kahverengi,,,Trekking,Fair Trade,,Kauçuk,Termoplastik,Vibram,,Orta Topuklu (5-9 cm),Kalın Topuklu,,,,,,Tekstil,https://www.trendyol.com/skyzone/moskova-yuksek-kalite-taba-suet-bot-erkek-gunluk-askeri-postal-soguk-ve-su-gecirmez-kahverengi-p-350070665,"699,99 TL"
,,,Bağcıklı,,,,,Tekstil,,,,,,,Tekstil,,,,,Mavi,,,,,,,,,,,,,,,,,,https://www.trendyol.com/fast-step/kot-mavi-unisex-sneaker-ayakkabi-620xa1000-p-194879810,"170,99 TL"
,,,,,,,,,,,,,,,,,,,,Mor,,,,,,,,,,,,,,,,,,https://www.trendyol.com/puma/turino-sl-erkek-ayakkabi-p-350120800,"769,90 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/adidas/terrex-erkek-sneaker-siyah-siyah-bc0524-p-339114548,"1.798,60 TL"
,Tekstil,,Bağcıklı,,,,Düz,Tekstil,,,,Outdoor,,Triko,Tekstil,,,Sportswear,Cool Comfort,Lacivert,Tekstil,,,,,,Termoplastik,Termo Taban,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/bouis/erkek-gri-duz-beyaz-taban-comfort-gunluk-ayakkabi-file-detayli-nefes-alabilir-sik-konforlu-p-299555046,"241,89 TL"
,,,,,,,,,,,,Spor,,,Tekstil,,,,Cool Comfort,Gri,,,,,,,,,Düz Taban,,Düz Topuklu,,,,,,,https://www.trendyol.com/hummel/900115-orka-erkek-spor-ayakkabi-alloy-p-220403199,359 TL
,,,,,,,,,,,,,,,,,,,,Haki,,,,,,,,,,,,,,,,,,https://www.trendyol.com/riccon/unisex-haki-siyah-sneaker-0012430-p-89383689,"264,99 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/jump/26634-erkek-spor-ayakkabi-p-121250711,"269,14 TL"
,Tekstil,,Bağcıklı,,,,Düz Renk,Hakiki Deri,Su Geçirmez,Normal,Menswear,Günlük,Soğuk Havaya Dayanıklı,,Hakiki Deri,,Üniversite,Günlük,Fashion Forward,Siyah,Hakiki Deri,,,,Evet,Kauçuk,Kauçuk,,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,,,,,Tekstil,https://www.trendyol.com/lusive/siyah-erkek-hakiki-deri-fermuarli-kislik-bot-luass22al0036-p-340880793,"349,90 TL"
,,,Fermuarlı,,Kısa,,,Hakiki Deri,,Normal,,Outdoor,Suya Dayanıklı,,Hakiki Deri,,,,,Siyah,,,,,,Kauçuk,,,,Kısa Topuklu (1- 4 cm),,,,,,,,https://www.trendyol.com/nazenintasarimlar/erkek-hakiki-deri-ici-kurklu-fermuarli-siyah-gunluk-p-184686120,"429,90 TL"
,Tekstil,,Bağcıklı,,,İmitasyon Deri,Desenli,Suni Deri,Ortopedik Taban,,Basic,Günlük,,Kumaş,Deri,,Üniversite,Sportswear,Young,Gri,Suni Deri,,,,Evet,,Termoplastik,Air Zoom,Memory Foam İç Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Tekstil,https://www.trendyol.com/marketdepom/axis-fume-oranj-rahat-konforlu-bagcikli-gunluk-spor-ayakkabi-sneaker-p-361744524,"349,99 TL"
,,,,,,,,,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/puma/up-unisex-gunluk-ayakkabi-37260507-beyaz-p-248217491,799 TL
,,,Bağcıklı,,,,,,,,,Günlük,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/sneakers-park/beyaz-unisex-rahat-spor-ayakkabi-p-237339831,"212,51 TL"
,,,Bağcıklı,,,,,,,Normal,,,Soğuk Havaya Dayanıklı,,,,,,,Siyah,,,Trekking,,,Kauçuk,,,,,,,,,,,,https://www.trendyol.com/sadiasspyder/erkek-soguga-dayanikli-trekking-ayakkabi-36-47-p-111695748,"291,94 TL"
,,,Bağcıklı,,Orta,,,Mikrofiber,,Normal,,Outdoor,Soğuk Havaya Dayanıklı,,Su Geçirmez,,,,,Siyah,,,Trekking,,,Kauçuk,,EVA Orta Taban,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,,,,https://www.trendyol.com/muggo/m2034-garantili-kaucuk-saglam-esnek-outdoor-treking-kislik-su-ve-soguk-gecirmez-unisex-bot-p-31736713,"307,30 TL"
,Tekstil,,Bağcıksız,,Uzun,,Düz,Suni Deri,,Normal,,Günlük,Suya Dayanıklı,,Suni Deri,,,Casual,Cool Comfort,Siyah,Tekstil,,,,,Kauçuk,PVC,,,Kısa Topuklu (1- 4 cm),,,,,,,Tekstil,https://www.trendyol.com/zegeshoes/yeni-sezon-erkek-bot-100020-p-55358406,"112,05 TL"
,,,Bağcıklı,,,,,Suni Deri,,,,,,,,,,,,Beyaz,,,,,,,,,,,,,,,,,,https://www.trendyol.com/zimba-ayakkabi/ayakkabi-p-361904161,589 TL
,,,,,,,,,,,,,,,,,,,,Lacivert,,,,,,,,,,,,,,,,,,https://www.trendyol.com/us-polo-assn/belo-2pr-lacivert-erkek-sneaker-p-329599755,484 TL
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,Kısa,,Düz,,Ortopedik Taban,,,,,Örme,Suni Deri,"62% Polyester, 35% Viskoz, 3% Elastan",,Casual&Comfort,,Gri,Suni Deri,,,,,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Suni Deri,https://www.trendyol.com/tonny-black/unisex-fume-siyah-trekking-bot-tb030-p-127063900,"378,90 TL"
,,,,,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,,,,,,,https://www.trendyol.com/moda-ayakkabim/moda-ayakkabi-4950-santra-erkek-krampon-ayakkabi-p-339906745,"229,99 TL"
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,,Bağcıklı,,,,Düz,,,,,,,Örme,Suni Deri,100% Suni Deri,,Sportswear,,Siyah,Suni Deri,,,,,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,,,,,Suni Deri,https://www.trendyol.com/slazenger/alisha-i-sneaker-erkek-ayakkabi-siyah-p-263099788,"259,90 TL"
,,,,,,,,,,,,,,,,,,,,Sarı,,,,,,,,,,,,,,,,,,https://www.trendyol.com/vicco/safari-isikli-unisex-bebe-siyah-bot-p-350892295,"452,36 TL"
,,,,,,,,,,,,,,,,,,,,Gri,,,,,,,,,,,,,,,,,,https://www.trendyol.com/hypers/gri-antrasit-erkek-sneaker-ayakkabi-p-353846702,1.785 TL
,Suni Deri,,Bağcıklı,,,,Düz Renk,,,,Young,,,,Suni Deri,,,Casual&Comfort,,Siyah,Suni Deri,,,,Evet,,Kauçuk,,,Kısa Topuklu (1- 4 cm),,,,,,,Suni Deri,https://www.trendyol.com/mf-marka-shoes/erkek-vip-classic-ortopedik-gunluk-ayakkabi-p-85918926,"169,99 TL"
,Tekstil,,Bağcıklı,,,,,,,,,Günlük,,,,,,,,Siyah,Tekstil,,,,,,,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,,,Soğuk Hava İçin,,,https://www.trendyol.com/orkistore/xstep-unisex-siyah-trekking-outdoor-kislik-ayakkabi-p-342777619,"299,02 TL"
