Unnamed: 0,Astar Materyali,Bağlama Şekli,Desen,Dış Materyal,Ek Özellik,Kullanım Alanı,Kumaş Tipi,Materyal,Materyal Bileşeni,Ortam,Persona,Renk,Saya Materyali,Taban Materyali,Taban Teknolojisi,Taban Tipi,Topuk Boyu,Topuk Tipi,İç Taban Materyali,url,price
,,,,,Ortopedik Taban,,,,,,,Kahverengi,,,,,,,,https://www.trendyol.com/riccon/vizon-unisex-ici-kurklu-bot-0012x6-p-47753344,3799 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/g-glass/erkek-beyaz-mevsimlik-waterproof-spor-ayakkabi-p-364771546,599 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/runfalcon-2-0-erkek-kosu-ayakkabisi-fy5943-siyah-p-332135513,799 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/riccon/unisex-beyaz-sneaker-0012101-p-96147224,1699 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Slogan,,,Spor,Örme,Tekstil,100% Suni Deri,Sportswear,Cool Comfort,Çok Renkli,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-spor-ayakkabi-marathona-heritage-p-42572619,2990 
,,Bağcıklı,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-siyah-unisex-sneaker-p-237765534,2649 
,Tekstil,Bağcıklı,,Suni Deri,,Outdoor,,,,,,Siyah,,,Termo Taban,,,,Tekstil,https://www.trendyol.com/us-polo-assn/kares-1fx-siyah-erkek-sneaker-ayakkabi-100910454-p-81171894,4697 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,Spor,Örme,,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/beyaz-krep-unisex-sneaker-zyp-0-p-35724648,2088 
,,,,,,Futbol,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/lion/1453-krampon-lacivert-mavi-p-233726088,259 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/kinetix/fabio-ag-2pr-siyah-erkek-krampon-p-332923222,3129 
,,,,,,,,,,,,Mavi,,,,,,,,https://www.trendyol.com/lumberjack/luisao-2fx-erkek-sneaker-p-305250838,3239 
,Tekstil,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Siyah,Suni Deri,Termoplastik,Eva Phylon Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/jump/unisex-siyah-ortopedic-sneakers-ayakkabi-37-15306-p-72602673,2999 
,Tekstil,Bağcıklı,Zigzag,Mikrofiber,Süper Esnek,Günlük,Dokuma,Pamuk Karışımlı,,Daily,,Lacivert,,Poli,Poliüretan Taban,Kalın Taban,Orta Topuklu (5-9 cm),Dolgu Topuklu,Tekstil,https://www.trendyol.com/skyzone/porto-yuksek-kalite-erkek-gunluk-spor-ayakkabi-p-350074667,3999 
,,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/erkek-gunluk-ayakkabi-breaknet-fz1837-p-95978730,969 
,Tekstil,Bağcıklı,Düz Renk,Suni Deri,Ortopedik Taban,Outdoor,,EVA,,Casual&Comfort,Cool Comfort,Haki,Suni Deri,EVA,Eva Phylon Taban,Düz Taban,Kısa Topuklu (1- 4 cm),,Tekstil,https://www.trendyol.com/ducs/ultra-light-comfy-sneaker-rahat-spor-gunluk-ayakkabi-haki-st-dcs2701-p-329830239,949 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Tekstil,,Spor,Örme,Tekstil,100% Tekstil,Casual&Comfort,Cool Comfort,Lacivert,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/converse/all-star-lacivert-unisex-sneaker-m9622c-p-1033539,1549 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,,,,,"50% Pamuk, 50% Viskoz",Sportswear,,Gri,Suni Deri,Termoplastik,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/slazenger/erhard-sneaker-erkek-ayakkabi-k-gri-p-318836934,2690 
,,Bağcıklı,,Suni Deri,,Outdoor,,Suni Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/teet/tt108-silvio-motto-erkek-sneaker-ayakkabi-p-301902915,2990 
,,,,,,,,Hakiki Deri,,,,Kahverengi,,,,,,,,https://www.trendyol.com/muggo/laxter-garantili-erkek-hakiki-deri-gunluk-klasik-casual-ayakkabi-p-260846839,2016 
,Tekstil,Bağcıklı,,Mikrofiber,,Günlük,,Suni Deri,,Sportswear,Cool Comfort,Beyaz,,Kauçuk,Kauçuk Taban,,,,Tekstil,https://www.trendyol.com/muggo/blake-unisex-sneaker-ayakkabi-p-147045661,2399 
,,,,,,Spor,,Tekstil,,,Cool Comfort,Lacivert,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/hummel/orka-erkek-spor-ayakkabi-900115-p-217071229,359 
,,Bağcıklı,,Hakiki Deri,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/scooter/p1490ns-erkek-siyah-deri-bagcikli-askeri-bot-ayakkabi-p-133418592,830 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Siyah,,,,Kaydırmaz Taban,,,,https://www.trendyol.com/riccon/siyah-beyaz-krep-unisex-sneaker-00121057-p-37154651,2749 
,,,,,,,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/hammer-jack/peru-102-19250-lacivert-erkek-spor-ayakkabi-p-4943180,4219 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,,,100% Viskoz,Casual&Comfort,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-beyaz-faylon-taban-nefes-alabilen-kumas-rahat-kalip-triko-sneaker-p-313151847,1882 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/altinyildiz-classics/erkek-siyah-klasik-deri-ayakkabi-p-276981626,3999 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,100% Suni Deri,Sportswear,Cool Comfort,Lacivert,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/sydney-lacivert-canvas-ayakkabi-p-40249536,299 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/camper/erkek-pelotas-k100545-034-p-339876991,2199 
,,,,,,,,,,,,Kahverengi,,,,,,,,https://www.trendyol.com/dockers/232020-2fx-erkek-ayakkabi-p-259207853,2979 
,,Bağcıklı,,Tekstil,,Basketbol,,,,,,Siyah,,,Cushioning,,,,,https://www.trendyol.com/nike/lebron-witness-v-basketbol-ayakkabisi-cq9380-001-p-88534054,1589 
,,,,,,Futbol,,,,,,Turuncu,,,,,,,,https://www.trendyol.com/lion/1453-turuncu-bogazli-krampon-p-201208607,259 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Gümüş,,,,Düz Taban,,,,https://www.trendyol.com/freemax/kadin-keten-hafif-esnek-yumusak-taban-spor-sneaker-ayakkabi-gumus-p-283390158,2064 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Gri,,,,Düz Taban,,,,https://www.trendyol.com/freemax/kadin-hafif-keten-esnek-taban-spor-sneaker-ayakkabi-4200-gri-p-302750386,1764 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,Tekstil,Ek Özellik Mevcut Değil,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Gri,Tekstil,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/hummel/hml-hml-vejle-smu-sneaker-sneaker-unisex-spor-ayakkabi-ebony-p-54674320,279 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/big-king/siyah-fileli-erkek-spor-ayakkabi-p-275430113,2690 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ek Özellik Mevcut Değil,Spor,Örme,Tekstil,100% Kauçuk,Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/new-balance/erkek-sneaker-lifestyle-gm500bmt-p-166547592,5949 
,Hakiki Deri,Bağcıksız,,,Su itici,Outdoor,,Nubuk,,Casual&Comfort,,Kahverengi,Suni Deri,PVC,,,,,Tekstil,https://www.trendyol.com/tunnel/unisex-chelsea-taba-suet-deri-bot-tn2102-p-361117656,1142 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,,Outdoor,,,"50% Pamuk, 50% Polyester",Casual&Comfort,,Siyah,Suni Deri,Poli,,,Kısa Topuklu (1- 4 cm),Dolgu Topuklu,Suni Deri,https://www.trendyol.com/slazenger/astar-outdoor-ayakkabi-erkek-ayakkabi-siyah-siyah-p-157790223,4990 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/advantage-k-syh-p-345595901,879 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/riccon/fume-unisex-trekking-ayakkabi-0012x5-p-155927771,3599 
,,,,,,,,Süet,,,,Siyah,,,,,,,,https://www.trendyol.com/redplay/erkek-kislik-panduf-ev-botu-duz-suet-p-33032462,1605 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/hypers/yuksek-tabanli-parlak-derili-gri-spor-ayakkabi-p-348168458,11499 
,,,,,,Spor,,Tekstil,,,Cool Comfort,Siyah,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/skechers/erkek-siyah-outdoor-ayakkabi-p-152921837,1899 
,,,,,,Outdoor,,,,,,Gri,,,,,,,,https://www.trendyol.com/decathlon/kalenji-erkek-kosu-ayakkabisi-gri-run-100-p-52588673,295 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/grand-court-base-erkek-beyaz-spor-ayakkabi-ee7905-p-31083014,1099 
,,Bağcıklı,,,,Outdoor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/letao/siyah-kislik-erkek-soguga-dayanikli-trekking-bot-p-150443159,3306 
,,Bağcıklı,,Suni Deri,,,,Polyester,,,,Siyah,,,,,,,,https://www.trendyol.com/harley-davidson/riddick-black-deri-erkek-bot-p-1267036,17090 
,,,,Hakiki Deri,,,,Polyester,,,,Siyah,,,,,,,,https://www.trendyol.com/harley-davidson/gladis-black-deri-kadin-bot-p-32894520,1899 
,,Bağcıklı,,,,Spor,,Triko,,,,Beyaz,,,,,,,,https://www.trendyol.com/big-king/beyaz-ultra-hafif-triko-spor-ayakkabi-p-241631889,2490 
,,Bağcıksız,,Hakiki Deri,,Günlük,,Hakiki Deri,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/muwago-shoes/hakiki-deri-siyah-erkek-gunluk-chelsea-bot-mwg1100chelsea-p-133749224,4995 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,Kauçuk,,,,Düz Topuklu,Hakiki Deri,https://www.trendyol.com/nazenintasarimlar/erkek-siyah-ortopedik-ic-dis-komple-deri-jelli-ultra-rahat-gunluk-ayakkabi-p-355565996,2831 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/greyder/67882-mr-urban-casual-ayk-s-p-280889514,5990 
,,,,Suni Deri,,Günlük,,Suni Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/by-eser-akis-modaeser/tam-ortopedik-sneakers-spor-ayakkabi-p-331618947,2499 
,,Bağcıklı,,Mikrofiber,,Spor,,Tekstil,,,,Siyah,,,,,,,,https://www.trendyol.com/skechers/arch-fit-erkek-siyah-spor-ayakkabi-232040-bbk-p-34644917,1699 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/freemax/kadin-hafif-keten-esnek-taban-spor-sneaker-ayakkabi-4100-beyaz-p-280781513,1764 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/hammer-jack/102-19250-peru-unisex-gunluk-spor-ayakkabi-p-252905312,4390 
,Tekstil,Bağcıklı,,Suni Deri,,,,Suni Deri,,,,Beyaz,,EVA,Eva Taban,,,,,https://www.trendyol.com/walky/jason-model-beyaz-erkek-spor-sneaker-ayakkabi-p-169939314,2499 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/quenta-sportswear-company/unisex-spor-sneaker-ayakkabi-p-360930605,3995 
,,,,,,Outdoor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/terrex-ax3-mid-erkek-siyah-outdoor-bot-bc0466-p-32225631,26440 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Gri,,,,,,,,https://www.trendyol.com/riccon/gri-siyah-erkek-sneaker-bot-00122262-p-345340371,3999 
,,Fermuarlı,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/sadiasspyder/erkek-siyah-fermuarli-kurklu-bot-p-129839935,3715 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/trend34cadde/dassler-beyaz-spor-ayakkabi-p-335185218,2699 
,,Bağcıklı,,Tekstil,,Spor,,,,,,Gri,,Kauçuk,,,,,,https://www.trendyol.com/nike/legend-essential-2-erkek-gri-kosu-antrenman-ayakkabi-cq9356-002-p-75096777,1279 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,,,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/ayakkabihane/kaliteli-hakiki-deri-siyah-spor-erkek-sandalet-ah079071311517-p-306888937,9344 
,Tekstil,Bağcıklı,,Suni Deri,Ortopedik Taban,Spor,,Triko,,,Cool Comfort,Beyaz,Tekstil,Poli,Poliüretan Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/entiti/unisex-beyaz-kirmizi-cizgili-bilek-boy-converse-sneaker-bagcikli-gunluk-yuruyus-spor-ayakkabi-p-248442497,2699 
,,,,,,,,Poliüretan,,,,Siyah,,,,,,,,https://www.trendyol.com/pull-bear/kalin-tabanli-chelsea-bot-p-217163508,9995 
,,Bağcıklı,,Tekstil,,Outdoor,,Tekstil,,,,Kırmızı,,,,Düz Taban,,,,https://www.trendyol.com/freemax/kadin-keten-hafif-esnek-yumusak-taban-spor-sneaker-ayakkabi-kirmizi-p-283390179,2064 
,,,,,,,,Tekstil,,,,Beyaz,,,,,,,,https://www.trendyol.com/xstreet/jota-unisex-spor-ayakkabi-kosu-yuruyus-ayakkabisi-p-282424867,1610 
,Tekstil,,Düz,,Thermal,,,Peluş,,Lounge/Home,,Bej,Tekstil,PVC,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/ropers/unisex-yumusak-yikanabilir-ev-ayakkabisi-ev-botu-ici-yunlu-kurklu-kislik-ev-misafir-terligi-panduf-p-356752517,1190 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/reflex-p-32994811,299 
,Tekstil,Bağcıklı,,,,,,,,,,Sarı,,,,,,,Tekstil,https://www.trendyol.com/orkistore/mrcrial-sari-turkuaz-halisaha-futbol-ayakkabisi-p-335456819,188 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,,Poli,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/maximoda/hakiki-deri-cok-hafif-modern-klasik-erkek-ayakkabi-p-104628018,3990 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,,Neolit,,,,,,https://www.trendyol.com/fast-step/hakiki-deri-siyah-erkek-klasik-ayakkabi-741ma2012-p-36407363,3957 
,,Bağcıklı,,Suni Deri,,Basketbol,,Suni Deri,,,,Siyah,,Kauçuk,Kauçuk Taban,Memory Foam İç Taban,,,,https://www.trendyol.com/george-phoenix/stranger-mid-siyah-beyaz-unisex-erkek-kadin-bilekli-sneakers-spor-ayakkabi-p-225845533,1844 
,Tekstil,Bağcıksız,,,Ek Özellik Mevcut Değil,,,PVC,,Beachwear,Cool Comfort,Turkuaz,Tekstil,Kauçuk,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/buckhead/copacabana-buck4154-unisex-turkuaz-sandalet-p-292776042,1972 
,,Bağcıklı,,Tekstil,,Günlük,,Tekstil,,,,Siyah,,,,Düz Taban,,,,https://www.trendyol.com/adidas/breaknet-erkek-gunluk-ayakkabi-gx4198-siyah-p-354883053,889 
,Tekstil,Slip-on,Düz,Suni Deri,Ortopedik Taban,Outdoor,,Suni Deri,,Sportswear,,Siyah,Suni Deri,Termoplastik,Ortholite,,,,Suni Deri,https://www.trendyol.com/promax/legend-erkek-cocuk-tam-ortopedik-slip-on-lastikli-outdoor-ayakkabi-p-363304457,5155 
,Suni Deri,Bağcıksız,,Suni Deri,,Günlük,,Suni Deri,,,,Bej,,,,,Kısa Topuklu (1- 4 cm),İnce Topuklu,Suni Deri,https://www.trendyol.com/zegeshoes/chelsea-erkek-kislik-bot-mat-siyah-ortopedik-taban-hediyeli-p-159089579,1372 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/quenta-sportswear-company/unisex-yazlik-sneaker-ayakkabi-p-362227347,3995 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,,,Örme,,100% Suni Deri,Sportswear,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/eightyone-unisex-siyah-ayakkabi-p-32282891,489 
,Tekstil,Bağcıklı,,Tekstil,,,,Tekstil,,,,Gri,,Termoplastik,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/ropers/new-memory-foam-taban-rahat-gunluk-erkek-spor-ayakkabi-sneaker-p-318840469,1790 
,,Bağcıklı,,,,Spor,,Tekstil,,,Cool Comfort,Gri,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/future-rider-play-on-ayakkabi-p-35665562,999 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,,,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/ayakkabihane/ici-disi-hakiki-deri-siyah-ortopedik-klasik-erkek-sandalet-ah076621311181120-p-307178463,12144 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/kinetix/lima-2pr-siyah-erkek-biker-bot-p-343329584,5199 
,,Bantlı,,,Ortopedik Taban,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/peker/erkek-siyah-ortopedik-deri-sandalet-p-97562090,1430 
,,,,Tekstil,,Spor,,,,,,Gri,,,,Düz Taban,,,,https://www.trendyol.com/hummel/thor-p-90740194,4399 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,,,Spor,Örme,Tekstil,"62% Poliüretan, 35% Viskoz, 3% Elastan",Casual&Comfort,Cool Comfort,Haki,Tekstil,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/slazenger/a-jax-sneaker-erkek-ayakkabi-haki-sa11re380-p-98395219,2690 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/riccon/fume-kirmizi-erkek-sneaker-001204-p-255128579,2649 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/unisex-siyah-sneaker-0012370-p-89383000,2649 
,,Bağcıklı,,Tekstil,,Outdoor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/terrex-ax4-prigmeegreen-hiking-erkek-outdoor-ayakkabi-p-142834856,1879 
,,Bağcıksız,,,,,,,,,,Siyah,,,,,,,Tekstil,https://www.trendyol.com/muggo/mb113-ortopedik-gunluk-erkek-baba-ayakkabi-p-35818479,719 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,Örme,Tekstil,100% Tekstil,Casual&Comfort,,Kırmızı,,Kauçuk,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/converse/chuck-taylor-all-star-unisex-kirmizi-kisa-sneaker-m9696c-p-1033371,1354 
,,,,,,Futbol,,,,,,Siyah,,,,,,,,https://www.trendyol.com/lescon/ares-2-031-k-22b-siyah-erkek-krampon-p-221237492,698 
,,,,,,,,,,,,Kahverengi,,,,,,,,https://www.trendyol.com/george-hogg/camel-erkek-suet-ayakkabi-p-281774819,1449 
,,Bağcıklı,,Suni Deri,,Outdoor,,Suni Deri,,,,Bej,,,,,,,,https://www.trendyol.com/jack-lion/hareket-store-bej-unisex-outdoor-hrkjl025o-p-151303952,3499 
,,,,Suni Deri,,Günlük,,Suni Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/by-eser-akis-modaeser/tam-ortopedik-sneakers-spor-ayakkabi-p-331618947,2499 
,Tekstil,Bağcıklı,,Tekstil,,Spor,,,,,,Siyah,,,Cushioning,,,,,https://www.trendyol.com/adidas/runfalcon-2-0-erkek-kosu-ayakkabisi-gv9556-lacivert-p-335980774,869 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/quenta-sportswear-company/unisex-spor-sneaker-ayakkabi-p-362407727,3995 
,,,,Tekstil,,,,,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/us-polo-assn/u-s-polo-assn-penelope-1fx-unisex-sneaker-p-73465320,2695 
,,,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Siyah,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/reebok/classic-leather-3912-bayan-spor-ayakkabi-p-4321408,5450 
,Tekstil,Bağcıklı,,Tekstil,,Günlük,,Suni Deri,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/jump/11743-erkek-beyaz-gunluk-spor-ayakkabi-11743-p-1844119,286 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/siyah-beyaz-erkek-cocuk-yuruyus-ayakkabisi-gw6440-tensaur-sport-2-0-cf-k-p-358749851,839 
,,Bağcıklı,,Suni Deri,,Günlük,,Tekstil,,,,Kırmızı,,,,,,,,https://www.trendyol.com/jump/26396-erkek-spor-ayakkabi-p-72407148,2981 
,,Bantlı,,,Ortopedik Taban,Spor,,,,,,Siyah,,,Poliüretan Taban,,,,,https://www.trendyol.com/ozay-ayakkabi/unisex-siyah-beyaz-renk-cift-bantli-spor-ayakkabi-p-72257245,2899 
,Tekstil,,,,,Spor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/muggo/unisex-ortopedik-gunluk-garantili-yuruyus-kosu-sneaker-spor-ayakkabi-p-217817692,2399 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/quenta-sportswear-company/unisex-yazlik-sneaker-ayakkabi-p-362179188,3995 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/quenta-sportswear-company/unisex-yazlik-sneaker-ayakkabi-p-360917835,3995 
,,,,,,,,,,,,Mavi,,,,,,,,https://www.trendyol.com/marsetti/yazlik-ortopedik-mukemmel-rahat-terletmez-koku-yapmaz-esnek-taban-erkek-ayakkabi-p-271841971,2190 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/adidas/ownthegame-2-0-erkek-basketbol-ayakkabisi-p-150046399,1227 
,,Bağcıklı,,Süet,Ek Özellik Mevcut Değil,Outdoor,,Tekstil,,,,Siyah,Tekstil,Kauçuk,Kauçuk Taban,,,,,https://www.trendyol.com/puma/r78-erkek-gunluk-spor-ayakkabi-373117-38-p-138274476,1149 
,Tekstil,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,Suni Deri,Termoplastik,Eva Phylon Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/jump/22233-kadin-erkek-beyaz-sneaker-unisex-anatomik-gunluk-spor-ayakkabi-p-263659393,355 
,,,,,Ortopedik Taban,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-sari-unisex-sneaker-00122044-p-133635074,3299 
,Tekstil,Bağcıksız,Düz,,Ortopedik Taban,,Kumaş,Suni Deri,,,,Siyah,Suni Deri,PVC,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/by-oxford/jack-erkek-ortopedik-gunluk-ayakkabi-jack-p-306890504,832 
,,,,,,,,Tekstil,,,,Pembe,,,,,,,,https://www.trendyol.com/beyond/ev-botu-ici-yunlu-yumusak-taban-unisex-pwr-panduf-pudra-p-144921042,799 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Kahverengi,,Poli,,,,,,https://www.trendyol.com/detector/ic-dis-hakiki-deri-ultra-ortopedik-buyuk-numara-gunluk-erkek-ayakkabi-700-10-p-73703313,3990 
,,,,,,,,,,,,Gri,,,,,,,,https://www.trendyol.com/adidas/gri-gumus-erkek-kosu-ayakkabisi-gx1707-showtheway-2-0-p-322847980,849 
,,Bağcıklı,,,,Outdoor,,Hakiki Deri,,,,Haki,,Kauçuk,,,,,Tekstil,https://www.trendyol.com/scooter/deri-haki-erkek-su-gecirmez-tactical-bot-p1492nh-p-111194843,8690 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Düz,Tekstil,,Outdoor,Örme,Tekstil,100% Tekstil,Casual&Comfort,,Beyaz,Tekstil,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/converse/kadin-beyaz-sneaker-m7652c-chuck-taylor-all-star-optical-white-canvas-p-1033248,1354 
,,Bağcıklı,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/big-king/siyah-postal-erkek-bot-p-151048739,3740 
,,,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Mavi,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/kadin-mavi-future-rider-play-on-spor-ayakkabi-p-48035723,6890 
,,Bağcıklı,,Suni Deri,,,,Tekstil,,,,Beyaz,,,,,,,,https://www.trendyol.com/us-polo-assn/franco-dhm-beyaz-kadin-sneaker-ayakkabi-100548974-p-46797761,448 
